Time,Position_Y,Velocity_Y,Wheel_1_Velocity,Wheel_2_Velocity,Wheel_3_Velocity,Wheel_4_Velocity,Wheel_1_Force,Wheel_2_Force,Wheel_3_Force,Wheel_4_Force
7.9692,12.481,2.393,12.8647,12.3378,11.0,11.0,-25.0,-25.0,0.3066,0.3066
7.9734,12.4911,2.4188,13.2728,12.3866,11.0,11.0,-25.0,-25.0,-1.4025,-1.4025
7.9775,12.5012,2.443,13.9709,12.5287,11.0,11.0,-25.0,-25.0,-1.3133,-1.3133
7.9817,12.5114,2.4402,12.7684,11.1698,11.0,11.0,-25.0,-25.0,0.3969,0.3969
7.9859,12.5216,2.4339,11.0,11.0,11.0,11.0,-23.6481,-1.7053,0.6252,0.6252
7.9901,12.5318,2.4489,11.0,11.0001,11.0,11.0,-18.675,-18.083,-0.7274,-0.7274
7.9942,12.542,2.4565,11.0,11.0001,11.0,11.0,-11.221,-11.7943,-0.2586,-0.2586
7.9984,12.5522,2.4582,11.0,11.0,11.0,11.0,-3.757,-4.9844,0.1083,0.1083
8.0025,12.5625,2.4569,11.0,11.0,11.0,11.0,0.2984,0.298,0.2984,0.2984
8.0067,12.5727,2.4647,11.0001,11.0,11.0,11.0,-15.4885,-0.2416,-0.2417,-0.2417
8.0109,12.5831,2.4755,11.0,11.0001,11.0,11.0,-11.2216,-16.6431,-0.4381,-0.4381
8.0151,12.5934,2.4797,11.0,11.0001,11.0,11.0,-4.8072,-10.783,-0.0507,-0.0507
8.0192,12.6037,2.4798,11.0,11.0,11.0,11.0,0.2108,-4.0645,0.2108,0.2108
8.0234,12.6141,2.4881,11.0001,11.0,11.0,11.0,-18.5336,-0.3086,-0.3083,-0.3083
8.0276,12.6245,2.5009,11.0,11.0001,11.0,11.0,-15.2559,-20.4067,-0.6033,-0.6033
8.0317,12.635,2.5073,11.0,11.0,11.0,11.0,-9.058,-13.2334,-0.2058,-0.2058
8.0359,12.6454,2.5089,11.0,11.0,11.0,11.0,-2.5076,-6.1542,0.1073,0.1073
8.04,12.6559,2.5075,11.0,11.0,11.0,11.0,0.2852,0.285,0.2851,0.2851
8.0442,12.6664,2.5241,10.9999,11.0,11.0,11.0,-21.0542,-20.7859,-0.8478,-0.8478
8.0484,12.6769,2.5339,11.0,11.0,11.0,11.0,-15.1567,-14.3836,-0.4166,-0.4166
8.0525,12.6875,2.5381,11.0,11.0,11.0,11.0,-8.8977,-7.9116,-0.0721,-0.0721
8.0567,12.6981,2.5391,11.0,11.0,11.0,11.0,-4.4244,-3.5556,0.1278,0.1278
8.0609,12.7087,2.557,11.0,11.0,11.0,11.0,-22.5571,-22.5329,-0.9711,-0.9711
8.0651,12.7194,2.568,11.0,11.0,11.0,11.0,-15.7402,-17.4566,-0.529,-0.529
8.0693,12.7302,2.5736,11.0,11.0,11.0,11.0,-9.0623,-11.8376,-0.1763,-0.1763
8.0735,12.7409,2.5749,11.0,11.0,11.0,11.0,-2.636,-5.8214,0.1033,0.1033
8.0777,12.7516,2.5736,11.0,11.0,11.0,11.0,0.2688,0.2686,0.2688,0.2688
8.0817,12.7624,2.5901,11.0,11.0,11.0,11.0,-20.8304,-23.224,-0.8766,-0.8766
8.0859,12.7732,2.6002,11.0,11.0,11.0,11.0,-14.0787,-17.8928,-0.4657,-0.4657
8.0901,12.7841,2.6051,11.0,11.0,11.0,11.0,-7.5134,-12.1148,-0.1369,-0.1369
8.0943,12.795,2.6076,11.0,11.0,11.0,11.0,-2.6715,-9.7676,0.0314,0.0314
8.0985,12.8059,2.6264,11.0,11.0,11.0,11.0,-22.9062,-21.7134,-1.013,-1.013
8.1026,12.8169,2.648,11.2432,11.2033,11.0,11.0,-25.0,-25.0,-1.2005,-1.2005
8.1067,12.828,2.6514,11.0,11.0,11.0,11.0,-11.1924,-11.4941,-0.0437,-0.0438
8.1109,12.839,2.652,11.0,11.0,11.0,11.0,-2.0861,-3.3705,0.1374,0.1374
8.115,12.8501,2.6507,11.0,11.0,11.0,11.0,0.2517,0.2516,0.2517,0.2517
8.1192,12.8612,2.6668,11.0,11.0,11.0,11.0,-19.5902,-20.5888,-0.8488,-0.8488
8.1234,12.8723,2.6768,11.0,11.0,11.0,11.0,-13.3603,-15.8209,-0.461,-0.461
8.1275,12.8835,2.6819,11.0,11.0,11.0,11.0,-7.4047,-10.7142,-0.1496,-0.1496
8.1317,12.8947,2.6831,11.0,11.0,11.0,11.0,-1.8075,-5.3674,0.0986,0.0986
8.1359,12.9059,2.6916,11.0,11.0,11.0,11.0,-18.1964,-0.396,-0.3653,-0.3653
8.14,12.9172,2.7126,11.1062,11.0001,11.0,11.0,-25.0,-22.1967,-1.1182,-1.1182
8.1442,12.9286,2.7212,11.0,11.0,11.0,11.0,-10.9714,-15.7972,-0.3584,-0.3584
8.1484,12.9399,2.7254,11.0,11.0,11.0,11.0,-4.5824,-9.7554,-0.0805,-0.0805
8.1525,12.9513,2.7258,11.0,11.0,11.0,11.0,0.1497,-4.0894,0.1496,0.1496
8.1567,12.9627,2.7345,11.0,11.0,11.0,11.0,-20.2386,-0.3912,-0.3912,-0.3912
8.1609,12.9741,2.7502,11.0,11.0,11.0,11.0,-16.6953,-20.941,-0.7956,-0.7956
8.165,12.9856,2.76,11.0,11.0,11.0,11.0,-11.8113,-14.7772,-0.4283,-0.4283
8.1692,12.9971,2.7649,11.0,11.0,11.0,11.0,-6.8862,-9.0221,-0.1325,-0.1325
8.1734,13.0087,2.766,11.0,11.0,11.0,11.0,-2.0306,-3.6831,0.1047,0.1047
8.1775,13.0202,2.7758,11.0,11.0,11.0,11.0,-21.937,-0.4608,-0.4607,-0.4607
8.1817,13.0319,2.7927,11.0,11.0,11.0,11.0,-18.266,-20.8372,-0.8688,-0.8688
8.1859,13.0436,2.8036,11.0,11.0,11.0,11.0,-13.403,-14.7784,-0.493,-0.493
8.19,13.0553,2.8095,11.0,11.0,11.0,11.0,-8.5312,-9.1753,-0.1904,-0.1904
8.1942,13.067,2.8113,11.0,11.0,11.0,11.0,-3.7374,-4.0251,0.0518,0.0518
8.1984,13.0787,2.8219,11.0,11.0,11.0,11.0,-22.4396,-0.513,-0.5129,-0.5129
8.2026,13.0903,2.7866,11.0,11.0,11.7191,12.0375,-16.0224,-16.0837,-25.0,-25.0
8.2067,13.1017,2.7209,11.0,11.0,14.684,14.1554,-7.887,-8.6349,-25.0,-25.0
8.2109,13.1127,2.6493,10.9999,11.0001,16.4662,16.4599,-3.6298,4.5806,-25.0,-25.0
8.2152,13.1235,2.5908,11.0,11.0,16.7185,16.4289,6.0261,6.0229,-25.0,-25.0
8.2193,13.1342,2.5743,11.0,11.0001,16.2624,16.1938,-16.5427,-14.9757,-25.0,-25.0
8.2234,13.1449,2.5472,11.0,11.0,15.7669,15.9341,-10.8925,-8.9791,-25.0,-25.0
8.2276,13.1553,2.5084,10.9999,11.0,15.6254,15.6161,-0.2988,-4.5703,-25.0,-25.0
8.2317,13.1657,2.4835,11.0,11.0001,14.9824,14.2785,1.826,-1.5523,-25.0,-25.0
8.2359,13.1759,2.4616,11.0,11.0,13.3157,14.6338,-15.6718,1.5517,-25.0,-25.0
8.2401,13.1862,2.4582,11.0,11.0,11.4579,13.9936,-13.7113,-18.1831,-25.0,-25.0
8.2442,13.1964,2.4507,10.9999,11.0001,11.0,12.46,-11.2019,-22.4549,-22.5133,-25.0
8.2484,13.2065,2.4404,11.0,11.0,11.0,11.0,0.8341,-5.6628,-9.4825,-19.2089
8.2526,13.2166,2.4252,11.0,11.0,11.0,10.9999,1.1774,1.1769,-1.5404,-14.4863
8.2567,13.2268,2.4413,11.0,11.0,11.0,11.0,-20.2718,-17.3105,-0.6783,-7.5822
8.2609,13.237,2.4468,10.9999,11.0001,11.0,11.0,-19.4656,-24.0641,-15.9317,-0.1487
8.2651,13.2472,2.4421,11.0,11.0,11.0,11.0,-0.6983,-6.2608,-8.436,0.4944
8.2692,13.2573,2.4274,11.0,11.0,11.0,11.0,1.1211,1.1203,-0.838,-14.2333
8.2734,13.2675,2.4419,11.0,11.0,11.0,11.0,-20.7601,-21.1988,-0.6718,-9.0873
8.2775,13.2776,2.4428,11.0,11.0,11.0,11.0,-10.2174,-15.911,-12.7669,-0.179
8.2817,13.2878,2.4412,10.9999,11.0,11.0,11.0,-4.1439,-18.0638,-13.1503,0.3181
8.2859,13.2979,2.4288,11.0,11.0,11.0,11.0,0.9941,0.9925,0.0775,-12.2195
8.2901,13.3081,2.447,11.0,11.0,11.0,11.0,-21.1565,-18.3334,-0.8393,-6.0991
8.2942,13.3184,2.4562,10.9999,11.0001,11.0,11.0,-21.378,-24.8198,-13.7683,-0.3777
8.2984,13.3286,2.4533,11.0,11.0,11.0,11.0,-2.1884,-6.9007,-7.2399,0.3827
8.3025,13.3388,2.4396,11.0,11.0,11.0,11.0,1.0549,1.0541,-0.8115,-12.5309
8.3067,13.3489,2.4415,11.0,11.0,11.0,11.0,-18.7436,0.0939,0.0939,-10.1011
8.3109,13.3592,2.4536,11.0,11.0,11.0,11.0,-13.6322,-18.2119,-0.5157,-3.812
8.3151,13.3694,2.458,10.9999,11.0,11.0,11.0,-10.1118,-20.5775,-10.0799,-0.0569
8.3192,13.3796,2.4547,11.0,11.0,11.0,11.0,0.409,-4.0375,-4.7502,0.4082
8.3235,13.3898,2.444,11.0,11.0,11.0,11.0,0.8875,0.8873,0.8875,-11.5308
8.3276,13.4001,2.46,11.0,11.0,11.0,11.0,-20.1693,-17.0259,-0.7084,-5.7814
8.3318,13.4103,2.4653,10.9999,11.0,11.0,11.0,-19.3525,-23.3102,-15.4795,-0.1432
8.3359,13.4206,2.4602,11.0,11.0,11.0,11.0,-0.8463,-6.2642,-9.0068,0.5085
8.3401,13.4308,2.4435,11.0,11.0,11.0,11.0,1.2322,1.2314,-2.3379,-15.2629
8.3443,13.441,2.4564,11.0,11.0,11.0,11.0,-20.8595,-20.9584,-0.5879,-11.0338
8.3484,13.4512,2.4539,11.0,11.0,11.0,11.0,-10.3744,-15.8524,-14.5609,-2.8264
8.3525,13.4614,2.4516,11.0,11.0,11.0,11.0,-2.3194,-10.8929,-9.2575,0.3556
8.3568,13.4716,2.4324,11.0,11.0,11.0,11.0,1.3976,-3.5602,-7.3657,-15.7485
8.3609,13.4818,2.4491,11.0,11.0,11.0,11.0,-21.9031,-19.028,-0.7446,-9.6401
8.3651,13.492,2.456,10.9999,11.1005,11.0,11.0,-22.6473,-25.0,-16.2693,-3.2847
8.3693,13.5022,2.4514,11.0,11.0,11.0,11.0,-2.4079,-9.3238,-9.8814,0.4795
8.3735,13.5124,2.4458,11.0,11.0,11.0,11.0,0.5464,-4.9679,-8.5141,0.546
8.3776,13.5226,2.4442,11.0,11.0,11.0,11.0,-19.0215,0.3129,0.3129,-15.0082
8.3817,13.5328,2.4541,11.0,11.0,11.0,11.0,-15.2792,-15.8721,-0.3747,-7.1203
8.3859,13.543,2.449,11.0,11.0,11.0,11.0,-7.2817,-10.6351,-14.8751,0.501
8.39,13.5532,2.4425,11.0,11.0,11.0,11.0,-0.0491,-5.255,-9.9836,0.5943
8.3942,13.5633,2.4262,11.0,11.0,11.0,11.0,1.2315,1.231,-3.3585,-14.2035
8.3984,13.5735,2.4413,11.0,11.0,11.0,11.0,-21.3461,-16.8185,-0.648,-8.5911
8.4026,13.5837,2.4444,10.9999,11.0001,11.0,11.0,-21.4787,-23.6337,-18.0998,-2.211
8.4067,13.5938,2.4383,11.0,11.0,11.0,11.0,-1.5156,-6.7549,-11.2683,0.5765
8.4109,13.6039,2.4186,11.0,11.0,11.0,11.0,1.4114,1.4106,-4.3179,-16.6813
8.4151,13.614,2.4308,11.0,11.0,11.0,11.0,-20.8489,-20.6959,-0.5404,-12.4857
8.4193,13.6241,2.4271,11.0,11.0,11.0,11.0,-10.3691,-15.4718,-15.1812,-4.1277
8.4235,13.6342,2.4246,11.0,11.0,11.0,11.0,-2.4109,-10.7413,-9.8645,0.3758
8.4276,13.6443,2.4046,11.0,11.0,11.0,11.0,1.4473,-3.9143,-8.324,-15.7072
8.4317,13.6543,2.4058,11.0,11.0,11.0,11.0,-22.217,0.1283,0.1287,-12.963
8.4359,13.6644,2.4189,11.0,11.0,11.0,11.0,-17.4537,-17.2575,-0.5603,-5.0403
8.4401,13.6744,2.4157,11.0,11.0,11.0,11.0,-9.2446,-11.6494,-14.0352,0.3897
8.4442,13.6845,2.4088,10.9999,11.0,11.0,11.0,-1.1118,-11.3456,-14.3868,0.6174
8.4484,13.6945,2.4087,11.0,11.0,11.0,11.0,-22.294,0.2156,0.2156,-15.3964
8.4525,13.7046,2.4212,11.0,11.0,11.0,11.0,-18.1574,-17.4138,-0.5212,-7.4487
8.4567,13.7147,2.4248,10.9999,11.0,11.0,11.0,-15.1392,-22.1108,-14.8481,-0.032
8.4609,13.7248,2.4158,11.0,11.0,11.0,11.0,0.7469,-10.1382,-15.7369,0.7455
8.465,13.7348,2.4013,11.0,11.0,11.0,11.0,1.1199,1.12,-1.6415,-13.508
8.4692,13.7448,2.4097,11.0,11.0,11.0,11.0,-19.7298,-18.0736,-0.2867,-15.5459
8.4734,13.7548,2.4073,11.0,11.0,11.0,11.0,-9.8023,-13.9882,-14.2634,-0.8636
8.4775,13.7649,2.4043,11.0,11.0,11.0,11.0,-1.734,-8.9368,-8.7506,0.4016
8.4859,13.7848,2.4022,11.0,11.0,11.0,11.0,-21.3607,-18.3437,-0.7305,-8.692
8.4901,13.7948,2.4092,10.9999,11.0074,11.0,11.0,-21.7067,-25.0,-15.7893,-1.8786
8.4942,13.8049,2.4049,11.0,11.0,11.0,11.0,-2.1063,-7.4949,-9.4921,0.468
8.5025,13.8248,2.3877,11.0,11.0,11.0,11.0,-18.4173,0.2053,0.2055,-12.5595
8.5067,13.8348,2.4005,11.0379,11.0,11.0,11.0,-25.0,-16.8673,-0.5611,-10.4556
8.5151,13.8547,2.3932,11.0,11.0,11.0,11.0,0.4729,-4.9581,-6.7322,0.4726
8.5235,13.8746,2.396,11.0,11.0,11.0,11.0,-20.0796,-16.8022,-0.6722,-7.2023
8.5276,13.8846,2.401,10.9999,11.0,11.0,11.0,-19.6263,-23.6727,-16.3942,-0.1319
8.5359,13.9045,2.3773,11.0,11.0,11.0,11.0,1.3268,1.3262,-3.2235,-16.0772
8.5442,13.9244,2.3863,11.0,11.0,11.0,11.0,-10.152,-15.5634,-14.7848,-3.7872
8.5525,13.9442,2.3652,11.0,11.0,11.0,11.0,1.2494,0.5621,-3.016,-14.3468
8.561,13.964,2.38,11.0,11.0,11.0,11.0,-16.8739,-16.4777,-0.5512,-4.4273
8.5693,13.9838,2.3691,11.0,11.0,11.0,11.0,-0.5627,-10.5716,-14.3788,0.6473
8.5776,14.0035,2.3813,11.0,11.0,11.0,11.0,-18.0066,-17.178,-0.5082,-7.4816
8.5859,14.0234,2.3789,11.0,11.0,11.0,11.0,0.5574,-5.4241,-8.9121,0.5558
8.5943,14.0431,2.3743,11.0,11.0,11.0,11.0,-20.4324,-17.2201,-0.6069,-8.9733
8.6026,14.0629,2.3718,11.0,11.0,11.0,11.0,-0.9892,-6.5692,-10.5346,0.5626
8.611,14.0826,2.3648,11.0,11.0,11.0,11.0,-19.7869,-19.9364,-0.5153,-12.1257
8.6193,14.1022,2.3586,11.0,11.0,11.0,11.0,-1.9907,-10.2477,-9.4889,0.3822
8.6276,14.1217,2.3401,11.0,11.0,11.0,11.0,-21.3419,0.1376,0.1374,-12.6911
8.6359,14.1413,2.3499,11.0,11.0,11.0,11.0,-8.7752,-11.2967,-13.6451,0.3902
8.6443,14.1608,2.3315,11.0,11.0,11.0,11.0,1.0844,1.0842,-1.9677,-12.5383
8.6526,14.1803,2.3422,11.0,11.0,11.0,11.0,-12.0148,-15.7457,-14.9114,-0.382
8.6609,14.1998,2.3242,11.0,11.0,11.0,11.0,1.2202,-1.6923,-2.5227,-16.0122
8.6693,14.2193,2.3389,11.0,11.0,11.0,11.0,-11.8769,-17.745,-14.0396,-3.1879
8.6776,14.2387,2.323,11.0,11.0,11.0,11.0,1.1512,-0.4407,-2.2236,-13.6335
8.6859,14.2581,2.3269,11.0,11.0,11.0,11.0,-15.5742,-18.6959,-15.0172,-2.3777
8.6942,14.2774,2.3247,11.0,11.0,11.0,11.0,-0.9843,-6.0807,-5.2074,0.349
8.7026,14.2969,2.3395,11.0,11.0,11.0,11.0,-18.0851,-18.244,-0.5961,-6.3551
8.7109,14.3163,2.333,11.0,11.0,11.0,11.0,-2.6354,-6.8994,-9.2458,0.4638
8.7193,14.3357,2.3292,11.0,11.0,11.0,10.9999,-22.3211,-19.8564,-0.4289,-15.782
8.7276,14.3551,2.3263,11.0,11.0,11.0,11.0,-3.4993,-10.2912,-9.209,0.341
8.7359,14.3744,2.3184,11.0,11.0,11.0,10.9999,-22.3398,-20.969,-0.4065,-17.5235
8.7443,14.3937,2.3172,11.0,11.0,11.0,11.0,-4.2338,-11.0889,-8.4476,0.2623
8.7526,14.4129,2.304,11.0,11.0,11.0,11.0,-22.5245,0.034,0.0333,-11.2327
8.761,14.4322,2.3225,10.9999,11.0,11.0,11.0,-14.3431,-20.7772,-12.4231,-0.0666
8.7693,14.4515,2.3058,11.0,11.0,11.0,11.0,1.0427,1.0435,-0.5149,-13.4534
8.7776,14.4708,2.3165,11.0,11.0,11.0,11.0,-9.3688,-14.6302,-14.2187,-1.249
8.786,14.49,2.2942,11.0,10.9999,11.0,11.0,1.413,-0.9691,-6.533,-15.9316
8.7943,14.5093,2.3169,10.9999,11.1034,11.0,11.0,-22.489,-25.0,-16.8495,-3.2115
8.8026,14.5285,2.2965,11.0,11.0,11.0,11.0,1.3327,1.3319,-3.9557,-15.1083
8.811,14.5477,2.3061,11.0,11.0,11.0,11.0,-14.0111,-17.5864,-0.3695,-6.8541
8.8193,14.5669,2.3033,11.0,10.9999,11.0,11.0,0.4841,-6.7292,-7.997,0.4834
8.8277,14.5861,2.311,11.0,11.0,11.0,11.0,-15.8571,-15.2449,-0.3472,-8.8663
8.8359,14.6053,2.2969,11.0,11.0,11.0,11.0,-0.8265,-5.5654,-11.8234,0.6507
8.8443,14.6243,2.2868,11.0,11.0,11.0,11.0,-21.3183,-18.455,-0.2375,-18.8993
8.8526,14.6433,2.2788,10.9999,11.0,11.0,11.0,-3.1364,-9.4406,-10.1817,0.415
8.861,14.6622,2.2748,10.9999,11.0,11.0,11.0,-21.4439,-21.9501,-0.6308,-12.1726
8.8694,14.6811,2.2713,11.0,10.9999,11.0,11.0,-5.8442,-20.5489,-16.9515,0.3626
8.8776,14.6999,2.2575,10.9999,11.0,11.0,11.0,-21.2739,0.0737,0.0711,-11.2021
8.8859,14.7188,2.269,10.9999,11.0,11.0,11.0,-8.4354,-11.0826,-12.3209,0.3439
8.8943,14.7377,2.2532,11.0,11.0,11.0,11.0,0.9825,0.9816,-0.8019,-11.5756
8.9027,14.7565,2.2653,12.6866,13.0154,11.0,11.0,-25.0,-25.0,-19.8955,-1.6865
8.911,14.7763,2.3964,14.0277,14.4077,11.0,11.0,-25.0,-25.0,-4.1133,-4.1138
8.9152,14.7864,2.4102,14.21,14.5935,11.0,11.0,-25.0,-25.0,-1.9903,-1.9903
8.9193,14.7964,2.4028,14.2699,14.5546,11.0,11.0,-25.0,-25.0,-10.5203,-0.4771
8.9235,14.8065,2.4214,14.5406,14.7569,11.0,11.0,-25.0,-25.0,-6.0892,-2.7025
8.9276,14.8166,2.4231,14.5972,14.789,11.0,11.0,-25.0,-25.0,-1.3446,-1.3447
8.9319,14.8267,2.4329,14.8036,14.8247,11.0,11.0,-25.0,-25.0,-1.6289,-1.6289
8.9361,14.8368,2.4164,14.7833,14.2335,11.0,11.0,-25.0,-25.0,0.158,0.158
8.9402,14.8468,2.4101,14.8029,14.6627,11.0,11.0,-25.0,-25.0,-1.151,-1.151
8.9485,14.8667,2.3727,14.5989,14.2721,11.0,11.0,-25.0,-25.0,0.4512,0.4512
8.9568,14.8863,2.3522,14.5478,14.2945,11.0,11.0,-25.0,-25.0,-0.3669,-0.3669
8.9652,14.9057,2.3107,13.1688,13.0631,11.0,11.0,-25.0,-25.0,0.6865,0.6865
8.9734,14.9246,2.2687,13.9713,13.75,11.0,11.0,-25.0,-25.0,-0.162,-0.162
8.9817,14.9433,2.2284,12.101,12.6218,11.0,11.0,-25.0,-25.0,0.6775,0.6775
8.9901,14.9615,2.1838,13.3583,13.2145,11.0,11.0,-25.0,-25.0,-0.2181,-0.2181
8.9984,14.9795,2.1431,11.7103,12.4174,11.0,11.0,-25.0,-25.0,0.5978,0.5978
9.0068,14.9971,2.0974,12.7608,12.5966,11.0,11.0,-25.0,-25.0,-0.45,-0.45
9.0152,15.0143,2.0532,11.7204,12.2564,10.9998,11.0,-25.0,-25.0,-7.9903,0.8422
9.0235,15.0311,2.0062,12.1196,11.9909,11.0,10.9999,-25.0,-25.0,-7.3947,-3.0757
9.0318,15.0473,1.9272,11.1137,11.414,11.0002,11.0,-25.0,-25.0,-16.1651,-6.7596
9.0401,15.0631,1.8768,11.0,10.9998,11.0,11.0,1.7002,-6.3773,-10.3386,-21.3696
9.0485,15.0786,1.866,11.0071,10.9907,10.9999,11.0,4.5903,15.6516,-21.4931,-11.6939
9.0568,15.0942,1.8751,11.0,10.9999,11.0,11.0,0.1253,11.8899,-14.4697,0.3094
9.0651,15.1097,1.8761,10.9878,11.0086,11.0,11.0025,15.5582,0.2664,-4.6265,-16.1498
9.0735,15.1254,1.884,11.0004,10.9996,11.0001,11.0,6.465,13.2847,-19.9709,-4.6589
9.0818,15.141,1.8546,11.0,11.0,11.0002,10.9998,1.6564,2.4154,-9.3257,-18.2624
9.0902,15.1568,1.9,10.9848,11.0084,11.0001,10.9983,18.5006,-14.0842,-0.2993,-11.0142
9.0985,15.1726,1.8937,11.0,11.0001,10.9999,11.0,0.6576,4.0486,-13.8792,0.6613
9.1068,15.1883,1.9062,10.9603,11.0003,11.0,11.0,25.0,13.9537,-6.4379,-15.2967
9.1152,15.2043,1.9166,11.0014,10.9992,11.0002,11.0,6.4021,11.3008,-19.6357,-3.4494
9.1234,15.2201,1.8872,11.0,11.0001,11.0001,11.0,1.6122,2.3379,-9.6322,-17.5019
9.1319,15.2362,1.9309,10.9878,11.0114,11.0,10.9995,13.6648,-13.2753,-0.3977,-10.0095
9.1401,15.2523,1.9307,11.0,10.9998,11.0,11.0,0.56,4.7777,-14.3795,0.6117
9.1485,15.2683,1.9384,10.9871,11.0108,10.9997,11.0006,24.0398,2.2195,-5.7312,-14.7326
9.1568,15.2845,1.9496,11.0024,10.996,11.0006,11.0,5.921,12.5266,-19.4992,-2.3702
9.1651,15.3007,1.9245,11.0,11.0001,11.0001,11.0,1.4801,3.0486,-9.3459,-16.6326
9.1735,15.317,1.9603,11.0015,11.0124,10.962,10.9874,7.3601,0.4291,25.0,15.7113
9.1818,15.3329,1.8986,11.0,11.0,10.7165,10.5381,2.9049,2.9025,25.0,25.0
9.1902,15.3484,1.8571,11.0,11.0,10.4292,10.4094,20.0175,2.6779,25.0,25.0
9.1985,15.3639,1.8544,11.0,11.0,10.3627,10.4443,1.6097,1.6097,25.0,25.0
9.2068,15.3795,1.88,11.0,11.0,10.641,10.5247,0.5795,0.5795,25.0,25.0
9.2151,15.3952,1.9,11.0,11.0,10.5816,11.0003,0.6174,0.6174,25.0,22.24
9.2234,15.4112,1.9233,11.0,11.0,10.9597,10.7748,0.5965,0.5965,25.0,25.0
9.2318,15.4274,1.9467,11.0,11.0,10.8496,11.0046,0.5484,0.5484,25.0,23.4781
9.2401,15.4437,1.9612,11.0,11.0,11.0002,10.9798,0.7116,0.7116,11.8947,25.0
9.2484,15.46,1.9633,11.0,11.0,10.9971,11.0025,0.9982,0.9982,18.6602,5.8848
9.2568,15.4764,1.9607,11.0,11.0,10.9992,10.9572,1.0221,1.0221,8.7431,25.0
9.2651,15.4928,1.9642,11.0,11.0,10.9999,10.9992,1.0394,1.0394,12.1283,14.482
9.2735,15.5091,1.9634,11.0,11.0,11.0013,10.9689,1.0102,1.0102,5.3501,25.0
9.2818,15.5255,1.9638,11.0,11.0,10.9965,11.0121,1.0397,1.0397,16.7255,13.7599
9.2901,15.5419,1.9657,11.0,11.0,11.003,10.9968,1.019,1.019,8.8599,23.7993
9.2985,15.5582,1.9604,11.0038,11.0028,10.9964,10.9984,-4.8027,-4.2498,0.1422,14.9496
9.3069,15.5746,1.9642,11.0027,10.9964,10.9876,11.0133,-0.7682,3.4692,9.8873,-8.2502
9.3152,15.591,1.9614,11.0057,11.0133,11.0082,10.9729,-10.6462,-16.2047,-13.8002,12.5294
9.3235,15.6073,1.9637,10.9945,10.9923,11.0029,11.0244,3.8363,5.8579,9.669,-16.0644
9.3318,15.6237,1.9591,10.9961,11.0036,11.0065,10.9993,-8.4911,-15.393,-17.0219,9.2485
9.3401,15.64,1.9616,11.0043,10.9899,10.9994,11.0244,8.5893,8.5257,7.2257,-20.8682
9.3486,15.6564,1.9608,11.0139,11.0227,11.0002,10.9737,-21.0828,-25.0,-0.9083,6.7845
9.3568,15.6727,1.9657,10.9994,10.9996,11.0011,11.0,-1.7909,-2.0303,-3.3339,-0.0997
9.3652,15.6891,1.9661,11.0,11.0,11.0,10.9969,0.58,0.58,0.5571,18.6028
9.3735,15.7055,1.9654,10.9994,11.0003,11.0002,11.0,-0.4553,-1.0023,-1.7058,0.1387
9.3819,15.7219,1.966,11.0,11.0,11.0001,10.9964,0.504,0.5025,0.0999,18.7812
9.3902,15.7382,1.9649,10.9969,10.9991,11.0037,11.0001,1.7519,0.3846,-3.5495,-2.6112
9.3986,15.7546,1.9635,11.0,11.0,11.0038,10.9957,0.5825,0.4138,-0.9478,22.633
9.4069,15.7709,1.9636,10.9966,10.9992,11.0027,11.0015,2.8572,0.9778,-1.5967,-0.3486
9.4152,15.7873,1.9638,11.0,11.0,11.0033,10.9967,0.8108,0.8112,2.231,17.6889
9.4236,15.8036,1.9629,10.998,11.0021,11.008,10.9919,1.3577,-1.2849,-5.278,6.0548
9.4319,15.82,1.9634,11.0,11.0,11.0023,10.9972,0.9866,0.975,7.3785,18.55
9.4403,15.8363,1.9617,11.0,11.0056,11.0127,10.9816,0.7298,-3.2301,-8.616,13.7989
9.4486,15.8527,1.9614,11.0001,11.0002,10.998,11.0003,0.9276,1.4099,14.4013,6.903
9.4569,15.869,1.9603,11.003,11.0114,11.0147,10.9708,-3.7435,-9.8281,-12.653,18.2605
9.4651,15.8854,1.9602,11.0,11.0005,10.9966,11.0014,0.9192,2.1316,17.0672,2.7242
9.4736,15.9017,1.96,11.0136,11.0196,11.0,10.9676,-15.3418,-18.5717,-0.6365,16.8032
9.4818,15.9181,1.9657,10.9992,10.9998,11.001,11.0,2.575,2.5894,0.9427,0.3031
9.4902,15.9345,1.9663,11.0,11.0,11.0,10.9968,0.4805,0.4805,0.4573,17.322
9.4985,15.9508,1.9654,10.9976,11.0,11.0023,11.0,3.1155,1.9248,-0.7621,-0.8464
9.507,15.9672,1.9586,11.0,11.0,10.9994,10.9338,1.0317,1.0314,-1.3734,25.0
9.5152,15.9835,1.9645,10.9974,10.9999,11.0005,11.0015,2.4368,0.9422,-0.2215,-2.6602
9.5235,15.9999,1.9639,11.0,11.0,11.0044,10.9955,0.6066,0.5969,-2.8933,22.3464
9.5319,16.0162,1.9638,10.9958,10.9987,11.0046,11.0009,2.8807,0.8582,-3.5523,0.3316
9.5402,16.0326,1.963,11.0,11.0,11.0027,10.9959,0.8633,0.8547,3.2427,16.0358
9.5485,16.049,1.963,10.9995,11.0038,11.0068,10.9899,-1.9095,-4.8683,-7.8348,5.1894
9.5568,16.0653,1.9625,11.0001,11.0002,10.9992,10.9991,0.7435,1.3057,11.0202,7.4654
