Tiempo,Posición_Y,Velocidad_Y,Velocidad_Ruedas,Fuerza_Ruedas
1708986000.3559186,0.010116292311858266,0.34670297117931154,19.752649626126065,25.0
1708986000.3808799,0.021040215660434368,0.5042816097422544,30.00000000957401,23.573031157752922
1708986000.401825,0.032079417696157984,0.5512380799667043,29.99999971541291,2.491066542830995
1708986000.4226613,0.044639433257761374,0.6415976437949245,29.999999882943293,2.199557810526851
1708986000.4393482,0.05625763691846252,0.732067452955298,29.99999999123804,2.0845749835397274
1708986000.4559052,0.06907797107031033,0.7913287977797301,30.000008486685605,2.3594506457091806
1708986000.4684858,0.07919254138963155,0.8235684108114033,29.999999879647604,2.482059156042351
1708986000.4809113,0.09001565751814886,0.8893212610026474,30.00000961737837,2.063274477586849
1708986000.4933646,0.10157618857715282,0.9378654860683336,29.99999071600658,2.4970348966139575
1708986000.5059714,0.11360334968612527,0.9733361846930778,29.999999867148123,2.639537594146219
1708986000.5184584,0.1262904773416335,1.0371225723732191,30.000002792437254,1.9667765541092055
1708986000.5309663,0.14067127093290444,1.1964160028435233,29.293620033452214,25.0
1708986000.5392714,0.15142077332583895,1.3036891788904539,29.999999947646014,23.553983645520145
1708986000.547593,0.16280051710419355,1.4047580094446201,29.90782502187886,25.0
1708986000.5558972,0.174748225276919,1.439849415689692,29.99999615597519,2.531570048884005
1708986000.5643415,0.1869408844906484,1.4692516910949696,29.99999992640806,2.6877603142523863
1708986000.5725782,0.199435261965125,1.5080966835701872,30.000019348396354,1.7581059939388188
1708986000.5809195,0.2121830183037515,1.535008653518112,29.747436085438,-0.8107062774851375
1708986000.589234,0.22515163518336,1.5619541378565667,28.67892994293274,-6.07455667177473
1708986000.5975866,0.23833627488697087,1.5822663750445587,27.386053426336186,-8.360276807643753
1708986000.6058831,0.25167726630181475,1.608567331725797,26.92590106829905,-4.10413854522581
1708986000.6142385,0.26530347279191535,1.6433380427979487,25.54498890808244,-8.575277783715569
1708986000.6226578,0.27955140771030396,1.7524938373240089,22.937428748056906,25.0
1708986000.6308906,0.29438465373771666,1.8041304386274584,20.26020823699716,-9.87391272851726
1708986000.6392472,0.3097067155162618,1.853470963568341,17.47321434254112,-9.616544604943247
1708986000.6475778,0.3256763149316008,1.9217925126535935,14.34446117561797,-25.0
1708986000.6559668,0.34199568521061935,1.9893473556242638,13.230671032377222,8.480267603042575
1708986000.664205,0.35828365629354747,1.9695805742950738,12.70352374534933,25.0
1708986000.6726122,0.37494453804944516,2.0293736437848016,11.383562018828329,25.0
1708986000.6809154,0.39140843087477223,1.9903288035728484,11.848562513047014,18.4181777904171
1708986000.6892543,0.4079162782422603,2.0045422962030344,11.252579785874953,25.0
