Tiempo,Posición_Y,Velocidad_Y,Velocidad_Ruedas,Fuerza_Ruedas
1708806102.290474,0.011246534712540404,0.3349135325112763,10.99999994098296,0.6095528031931642
1708806102.3154917,0.021315669801400067,0.44500050998455015,11.000000083170292,1.0602515539278465
1708806102.3363452,0.03165183529907996,0.569061897879572,10.719434392692564,25.0
1708806102.3530061,0.042446683454746406,0.7153568089407406,10.948012484727677,25.0
1708806102.369701,0.055613891190818554,0.8362544415451354,10.999854247458536,5.059468353251816
1708806102.3821087,0.06646213264620669,0.8723127879106366,10.999989101215107,1.0574186841339854
1708806102.3946507,0.07775422785109812,0.9227695426427747,11.000043787262841,0.7627990825118806
1708806102.4071229,0.08997867688153925,1.0194519916799814,11.000209805928343,13.9135246860517
1708806102.4196932,0.10319401991754941,1.0622284304338874,10.99999973167469,1.0134375159215907
1708806102.4321766,0.11741827574525776,1.1675218840263377,11.000000616701858,0.22452668763296238
1708806102.4446769,0.13266403226657794,1.2676357610320796,11.000154429081439,15.35115264366441
1708806102.4529371,0.14345275314156924,1.3027530811061079,11.000002359102657,0.5889221353024908
1708806102.4613373,0.15459384933793574,1.3610771448453627,10.99986745157343,18.527385875241873
1708806102.4696224,0.16626517677810815,1.4033165300523909,10.999988521161917,1.0727218311439553
1708806102.4779868,0.1781059715534323,1.4276248456311,10.999982161628578,1.3110166508038341
1708806102.4862857,0.1903472672144734,1.480529772684548,11.000018106045998,0.24121262354253198
1708806102.4946344,0.20293564997763486,1.5254413229810893,11.000000790128079,0.6179489416641419
1708806102.502938,0.21604258287709646,1.5842534175106517,10.999995379966588,4.829231059517426
1708806102.511311,0.22946034484777916,1.6203811256046117,11.000010282667297,0.16244934913385844
1708806102.5196273,0.24335477972945774,1.6781338306810019,10.99992756067529,3.638698323862614
1708806102.52795,0.2574785764909919,1.7047970347413812,11.000010827363038,0.4244541930546345
1708806102.5363104,0.2721589987930554,1.7771328442329077,11.00005381304927,5.918231922149547
1708806102.5446272,0.28715706051559914,1.8096746186733754,11.00000215084595,0.37442929024009947
1708806102.5529678,0.3026240976455984,1.8734136136429833,11.000133541318252,17.08517543122037
1708806102.5613415,0.31836599892148676,1.8948334322608247,10.999999551900723,0.841355599896726
